SW_IN_FF,SW_IN_F
4.969827586,2.993103448
1.389655172,2.660344828
2.660344828,5.678448276
5.678448276,11.92241379
11.92241379,18.17241379
18.17241379,23.87931034
23.87931034,24.87068966
24.87068966,20.46551724
20.46551724,33.52586207
33.52586207,38.57758621
38.57758621,53.62931034
53.62931034,35.53448276
35.53448276,69.82758621
69.82758621,25.04310345
25.04310345,38.84482759
38.84482759,19.25
19.25,36.37931034
36.37931034,21.84482759
21.84482759,48.69827586
48.69827586,23.39655172
23.39655172,22.29310345
22.29310345,24.45689655
24.45689655,10.85344828
10.85344828,10.63793103
10.63793103,8.353448276
8.353448276,5.078448276
0.675344828,4.031896552
4.031896552,10.45689655
10.45689655,13.59482759
13.59482759,17.92241379
17.92241379,24.44827586
24.44827586,36.85344828
36.85344828,50.99137931
50.99137931,63.60344828
63.60344828,50.52586207
50.52586207,56.93965517
56.93965517,53.76724138
53.76724138,41.48275862
41.48275862,49.37931034
49.37931034,27.61206897
27.61206897,30.77586207
30.77586207,20.61206897
20.61206897,51.82758621
51.82758621,42.19827586
42.19827586,29.25
29.25,53.63793103
53.63793103,24.31034483
24.31034483,40.13793103
40.13793103,35.8362069
35.8362069,30.30172414
30.30172414,24.87068966
24.87068966,12.48275862
12.48275862,8.336206897
8.336206897,3.206896552
1.30862069,4.643103448
4.643103448,9.896551724
9.896551724,16.43965517
16.43965517,24.24137931
24.24137931,32.00862069
32.00862069,40.46551724
40.46551724,48.28448276
48.28448276,55.81896552
55.81896552,62.48275862
62.48275862,67.65517241
67.65517241,71.55172414
71.55172414,74.74137931
74.74137931,76.37931034
76.37931034,77.67241379
77.67241379,76.37931034
76.37931034,74.13793103
74.13793103,69.05172414
69.05172414,62.56034483
62.56034483,58.30172414
58.30172414,56.90517241
56.90517241,48.90517241
48.90517241,41.56896552
41.56896552,27.81896552
27.81896552,15.64655172
15.64655172,9.931034483
9.931034483,8.793103448
8.793103448,7.077586207
7.077586207,3.420689655
2.128448276,4.556034483
4.556034483,5.062931034
5.062931034,10.84482759
10.84482759,16.54310345
16.54310345,19.44827586
19.44827586,23.42241379
23.42241379,23.24137931
23.24137931,27.98275862
27.98275862,43.45689655
43.45689655,52.03448276
52.03448276,44.25
44.25,65.97413793
65.97413793,55.42241379
55.42241379,46.54310345
46.54310345,31.68103448
31.68103448,35.27586207
35.27586207,49.59482759
49.59482759,46.29310345
46.29310345,49.5
49.5,45.48275862
45.48275862,45.72413793
45.72413793,37.5862069
37.5862069,29.6637931
29.6637931,21.81034483
21.81034483,15.37931034
15.37931034,7.931034483
7.931034483,2.925862069
1.281896552,4.31637931
4.31637931,9.568965517
9.568965517,14.54310345
14.54310345,20.3362069
20.3362069,29.46551724
29.46551724,38.30172414
38.30172414,44.07758621
44.07758621,53.81896552
53.81896552,61.37068966
61.37068966,60.64655172
60.64655172,61.92241379
61.92241379,65.65517241
65.65517241,22.22413793
22.22413793,21.73275862
21.73275862,59.69827586
59.69827586,28.37931034
28.37931034,51.12931034
51.12931034,65.54310345
65.54310345,39.75862069
39.75862069,17.12931034
17.12931034,15.36206897
15.36206897,11.62068966
11.62068966,10.29310345
10.29310345,4.431034483
4.431034483,4.284482759
4.284482759,2.873275862
1.337931034,2.470689655
2.470689655,3.269827586
3.269827586,3.729310345
3.729310345,2.926724138
2.926724138,4.79137931
4.79137931,9.060344828
9.060344828,6.537068966
6.537068966,9.629310345
9.629310345,12.20689655
12.20689655,19.92241379
19.92241379,41.07758621
41.07758621,28.48275862
28.48275862,13.5
13.5,15.98275862
15.98275862,30.53448276
30.53448276,18.1637931
18.1637931,7.24137931
7.24137931,18.36206897
18.36206897,27.38793103
27.38793103,33.59482759
33.59482759,28.50862069
28.50862069,23.56896552
23.56896552,12.37068966
12.37068966,11.94827586
11.94827586,10.31034483
10.31034483,10.94827586
10.94827586,3.136206897
0.564741379,2.610344828
1.531034483,2.607758621
2.607758621,10.12931034
10.12931034,17.81034483
17.81034483,18.00862069
18.00862069,59.48275862
59.48275862,75.86206897
75.86206897,71.29310345
71.29310345,64.10344828
64.10344828,52.57758621
52.57758621,50.32758621
50.32758621,23.79310345
23.79310345,54.99137931
54.99137931,60.48275862
60.48275862,61.75862069
61.75862069,36.75862069
36.75862069,40.24137931
40.24137931,50.13793103
50.13793103,29.26724138
29.26724138,19.35344828
19.35344828,13.6637931
13.6637931,8.370689655
8.370689655,4.578448276
2.115517241,3.980172414
3.980172414,6.159482759
6.159482759,7.948275862
7.948275862,8.112068966
8.112068966,12.42241379
12.42241379,13.6637931
13.6637931,14.68103448
14.68103448,17.37068966
17.37068966,21.72413793
21.72413793,21.6637931
21.6637931,19.98275862
19.98275862,19.30172414
19.30172414,24.49137931
24.49137931,22.09482759
22.09482759,27.72413793
27.72413793,25.74137931
25.74137931,44
44,44.37068966
44.37068966,60.8362069
60.8362069,54.5862069
54.5862069,18.40517241
18.40517241,5.412931034
5.412931034,3.068965517
2.137931034,7.336206897
7.336206897,14.67241379
14.67241379,22.97413793
22.97413793,31.75
31.75,40.26724138
40.26724138,48
48,55.4137931
55.4137931,63.09482759
63.09482759,62.70689655
62.70689655,57.46551724
57.46551724,47.44827586
47.44827586,57.30172414
57.30172414,47.1637931
47.1637931,17.80172414
17.80172414,60.12931034
60.12931034,42.74137931
42.74137931,39.37931034
39.37931034,43.18965517
43.18965517,39.18103448
39.18103448,47.92241379
47.92241379,35.34482759
35.34482759,23.20689655
23.20689655,38.57758621
38.57758621,19.44827586
19.44827586,20.96551724
20.96551724,11.07758621
11.07758621,8.974137931
2.015517241,7.206896552
7.206896552,14.63793103
14.63793103,23.06034483
23.06034483,31.71551724
31.71551724,40.20689655
40.20689655,48.57758621
48.57758621,56.02586207
56.02586207,63.52586207
63.52586207,70.0862069
70.0862069,75.25862069
75.25862069,79.13793103
79.13793103,83.10344828
83.10344828,85.43103448
85.43103448,86.29310345
86.29310345,85.86206897
85.86206897,83.79310345
83.79310345,81.12068966
81.12068966,77.84482759
77.84482759,72.24137931
72.24137931,66.25862069
66.25862069,59.69827586
59.69827586,52.42241379
52.42241379,44.55172414
44.55172414,36.37931034
36.37931034,28.02586207
28.02586207,19.46551724
19.46551724,11.39655172
11.39655172,3.787068966
1.837068966,5.851724138
5.851724138,11.78448276
11.78448276,19.14655172
19.14655172,27.51724138
27.51724138,35.95689655
35.95689655,44.31034483
44.31034483,52.02586207
52.02586207,61.39655172
61.39655172,48.68965517
48.68965517,50.07758621
50.07758621,56.30172414
56.30172414,72.5
72.5,67.68103448
67.68103448,68.06034483
68.06034483,76.72413793
76.72413793,79.48275862
79.48275862,76.29310345
76.29310345,72.67241379
72.67241379,67.55172414
67.55172414,62.39655172
62.39655172,54.19827586
54.19827586,48.92241379
48.92241379,41.36206897
41.36206897,30.98275862
30.98275862,20.76724138
20.76724138,13.01724138
13.01724138,6.660344828
6.660344828,4.230172414
1.873275862,4.810344828
4.810344828,11
11,19.68965517
19.68965517,31.09482759
31.09482759,38.81896552
38.81896552,43.10344828
43.10344828,47.4137931
47.4137931,60
60,67.25862069
67.25862069,74.82758621
74.82758621,76.20689655
76.20689655,82.06896552
82.06896552,82.06896552
82.06896552,81.29310345
81.29310345,82.06896552
82.06896552,83.96551724
83.96551724,78.27586207
78.27586207,68.95689655
68.95689655,63.26724138
63.26724138,56.3487069
56.3487069,58.18163793
58.18163793,42.22
42.22,26.25827586
26.25827586,24.87517241
24.87517241,23.49206897
23.49206897,11.96043103
11.96043103,8.116637931
8.116637931,4.272758621
1.996293103,3.563706897
3.563706897,6.698534483
6.698534483,12.66387931
12.66387931,18.62922414
18.62922414,21.78094828
21.78094828,24.93267241
24.93267241,40.77258621
40.77258621,56.6125
56.6125,58.74637931
58.74637931,60.88017241
60.88017241,68.2387931
68.2387931,75.59741379
75.59741379,73.45681034
73.45681034,71.31612069
71.31612069,65.11413793
65.11413793,58.91206897
58.91206897,61.45844828
61.45844828,64.00491379
64.00491379,50.11284483
50.11284483,36.22086207
36.22086207,40.88422414
40.88422414,45.54758621
45.54758621,32.88310345
32.88310345,20.21862069
20.21862069,15.96439655
15.96439655,11.71025862
11.71025862,6.069568966
6.069568966,4.189310345
4.189310345,2.309051724
0,2.921206897
2.921206897,5.413448276
5.413448276,10.39810345
10.39810345,18.61224138
18.61224138,26.82646552
26.82646552,35.51068966
35.51068966,44.19491379
44.19491379,51.69551724
51.69551724,59.19612069
59.19612069,65.19189655
65.19189655,71.18767241
71.18767241,74.79594828
74.79594828,78.40422414
78.40422414,82.12405172
82.12405172,85.84396552
85.84396552,85.02560345
85.02560345,84.20724138
84.20724138,82.40474138
82.40474138,80.60232759
80.60232759,74.82301724
74.82301724,69.04362069
69.04362069,62.67586207
62.67586207,56.30818966
56.30818966,49.82206897
49.82206897,43.33594828
43.33594828,29.50137931
29.50137931,15.66681034
15.66681034,8.047844828
8.047844828,5.508189655
5.508189655,2.968534483
2.012068966,7.094827586
7.094827586,11.54310345
11.54310345,18.90517241
18.90517241,26.69827586
26.69827586,34.43103448
34.43103448,41.37068966
41.37068966,43.27586207
43.27586207,51.03448276
51.03448276,49.95689655
49.95689655,50.9137931
50.9137931,54.68965517
54.68965517,58.43965517
58.43965517,67.96551724
67.96551724,65.30172414
65.30172414,72.75862069
72.75862069,80.17241379
80.17241379,58.05172414
58.05172414,63.02586207
63.02586207,61.94827586
61.94827586,48.69827586
48.69827586,47.36206897
47.36206897,42.49137931
42.49137931,32.68965517
32.68965517,25.27586207
25.27586207,15.43965517
15.43965517,12.90517241
12.90517241,8.172413793
8.172413793,6.135344828
1.340517241,4.312931034
4.312931034,8.086206897
8.086206897,14.35344828
14.35344828,19.61206897
19.61206897,27.92241379
27.92241379,40.27586207
40.27586207,50.56034483
50.56034483,57.46551724
57.46551724,58.02586207
58.02586207,66.18965517
66.18965517,51.12068966
51.12068966,49.76724138
49.76724138,57.0862069
57.0862069,73.96551724
73.96551724,75.60344828
75.60344828,74.65517241
74.65517241,77.93103448
77.93103448,73.36206897
73.36206897,68.96551724
68.96551724,63.56896552
63.56896552,57.15517241
57.15517241,49.98275862
49.98275862,42.18103448
42.18103448,34.4137931
34.4137931,26.44827586
26.44827586,18.25
18.25,11.12068966
11.12068966,5.131896552
0.205948276,2.593965517
2.593965517,7.939655172
7.939655172,14.79310345
14.79310345,22.71551724
22.71551724,31.05172414
31.05172414,39.30172414
39.30172414,47.3362069
47.3362069,54.87068966
54.87068966,61.55172414
61.55172414,67.1637931
67.1637931,72.93103448
72.93103448,77.5862069
77.5862069,80.60344828
80.60344828,82.32758621
82.32758621,83.18965517
83.18965517,82.84482759
82.84482759,80.94827586
80.94827586,78.87931034
78.87931034,75.43103448
75.43103448,70.68965517
70.68965517,57.93965517
57.93965517,57.22413793
57.22413793,30.10344828
30.10344828,36.22413793
36.22413793,10.0862069
10.0862069,3.137931034
2.102586207,2.714655172
2.714655172,2.361206897
1.393965517,5.550862069
5.550862069,12.18965517
12.18965517,19.96551724
19.96551724,28.35344828
28.35344828,36.81896552
36.81896552,45.25
45.25,53.44827586
53.44827586,60.14655172
60.14655172,65.87931034
65.87931034,72.06896552
72.06896552,78.01724138
78.01724138,82.24137931
82.24137931,82.24137931
82.24137931,86.89655172
86.89655172,77.75862069
77.75862069,62.72413793
62.72413793,66.82758621
66.82758621,57.01724138
57.01724138,45.68965517
45.68965517,30.81896552
30.81896552,27.5862069
27.5862069,29.46551724
29.46551724,32.09482759
32.09482759,23.13793103
23.13793103,21.29310345
21.29310345,18.06034483
18.06034483,10.78448276
10.78448276,4.842241379
0.162844828,2.486206897
2.486206897,7.655172414
7.655172414,14.81896552
14.81896552,23.27586207
23.27586207,31.55172414
31.55172414,39.68965517
39.68965517,47.77586207
47.77586207,55.3362069
55.3362069,62.04310345
62.04310345,67.70689655
67.70689655,73.96551724
73.96551724,78.18965517
78.18965517,81.46551724
81.46551724,83.36206897
83.36206897,84.13793103
84.13793103,80.34482759
80.34482759,81.37931034
81.37931034,79.05172414
79.05172414,74.39655172
74.39655172,69.82758621
69.82758621,64.15517241
64.15517241,57.43965517
57.43965517,49.26724138
49.26724138,41.86206897
41.86206897,34.09482759
34.09482759,22.34482759
22.34482759,12.20689655
12.20689655,7.275862069
7.275862069,5.671551724
0.982758621,5.986206897
5.986206897,10.53448276
10.53448276,19.45689655
19.45689655,27.36206897
27.36206897,33.62931034
33.62931034,42.77586207
42.77586207,50.00862069
50.00862069,57.30172414
57.30172414,63.67241379
63.67241379,69.48275862
69.48275862,72.5
72.5,74.56896552
74.56896552,76.29310345
76.29310345,78.18965517
78.18965517,78.01724138
78.01724138,75
75,72.24137931
72.24137931,68.81896552
68.81896552,64.06034483
64.06034483,58.32758621
58.32758621,46.90517241
46.90517241,38.49137931
38.49137931,37.55172414
37.55172414,32.07758621
32.07758621,26.18103448
26.18103448,18.82758621
18.82758621,11.78448276
11.78448276,5.506034483
0.223103448,2.662931034
2.662931034,8.017241379
8.017241379,15.27586207
15.27586207,23.65517241
23.65517241,31.75862069
31.75862069,39.95689655
39.95689655,48.07758621
48.07758621,55.80172414
55.80172414,63.18965517
63.18965517,69.48275862
69.48275862,72.5862069
72.5862069,69.05172414
69.05172414,77.06896552
77.06896552,84.65517241
84.65517241,85.51724138
85.51724138,85.0862069
85.0862069,82.93103448
82.93103448,80.77586207
80.77586207,76.89655172
76.89655172,71.63793103
71.63793103,66.30172414
66.30172414,59.81034483
59.81034483,52.6637931
52.6637931,45.15517241
45.15517241,36.67241379
36.67241379,28.27586207
28.27586207,19.59482759
19.59482759,12.72413793
12.72413793,6.886206897
1.332758621,3.793965517
3.793965517,9.706896552
9.706896552,15.43103448
15.43103448,29.18103448
29.18103448,30.01724138
30.01724138,30.18965517
30.18965517,53.18965517
53.18965517,60.31896552
60.31896552,67.51724138
67.51724138,60.61206897
60.61206897,73.01724138
73.01724138,79.74137931
79.74137931,80.86206897
80.86206897,83.27586207
83.27586207,82.15517241
82.15517241,82.5
82.5,79.65517241
79.65517241,72.67241379
72.67241379,62.01724138
62.01724138,58.69827586
58.69827586,55.25
55.25,47.56896552
47.56896552,36.80172414
36.80172414,30.19827586
30.19827586,16.93965517
16.93965517,7.155172414
7.155172414,5.114655172
5.114655172,2.860344828
1.070689655,4.700862069
4.700862069,8.439655172
8.439655172,18.02586207
18.02586207,23.12068966
23.12068966,27.18103448
27.18103448,41.99137931
41.99137931,49.51724138
49.51724138,38.94827586
38.94827586,32.07758621
32.07758621,45.5862069
45.5862069,71.98275862
71.98275862,75.60344828
75.60344828,74.74137931
74.74137931,55.93103448
55.93103448,58.70689655
58.70689655,65.78448276
65.78448276,50.85344828
50.85344828,35.11206897
35.11206897,30.70689655
30.70689655,14.78448276
14.78448276,16.92241379
16.92241379,22.82758621
22.82758621,19.69827586
19.69827586,12.8362069
12.8362069,7.99137931
7.99137931,5.471551724
5.471551724,3.864655172
1.882758621,4.875862069
4.875862069,9.948275862
9.948275862,16.09482759
16.09482759,22.79310345
22.79310345,30.24137931
30.24137931,37.5
37.5,44.23275862
44.23275862,50.44827586
50.44827586,55.63793103
55.63793103,62.17241379
62.17241379,66.79310345
66.79310345,68.30172414
68.30172414,70.77586207
70.77586207,73.53448276
73.53448276,72.93103448
72.93103448,70.77586207
70.77586207,68.64655172
68.64655172,66
66,61.53448276
61.53448276,53.9137931
53.9137931,48.71551724
48.71551724,42.09482759
42.09482759,34.87068966
34.87068966,26.93965517
26.93965517,19.59482759
19.59482759,13.23275862
13.23275862,7.767241379
7.767241379,3.446551724
1.585344828,4.793103448
4.793103448,9.663793103
9.663793103,15.48275862
15.48275862,22.25
22.25,29.70689655
29.70689655,37.12931034
37.12931034,43.97413793
43.97413793,50.20689655
50.20689655,55.74137931
55.74137931,59.56034483
59.56034483,64.50862069
64.50862069,69.82758621
69.82758621,72.4137931
72.4137931,74.65517241
74.65517241,66.51724138
66.51724138,65.82758621
65.82758621,68.81896552
68.81896552,64.00862069
64.00862069,39.87068966
39.87068966,15.39655172
15.39655172,3.699137931
3.699137931,8.465517241
8.465517241,15.14655172
15.14655172,13.82758621
13.82758621,12.67241379
12.67241379,8.456896552
8.456896552,5.571551724
5.571551724,2.756034483
2.109482759,4.498275862
4.498275862,7.448275862
7.448275862,9.387931034
9.387931034,12.31034483
12.31034483,14.96551724
14.96551724,22.0862069
22.0862069,23.99137931
23.99137931,27.15517241
27.15517241,29.72413793
29.72413793,32.19827586
32.19827586,35.89655172
35.89655172,24.89655172
24.89655172,17.48275862
17.48275862,24.15517241
24.15517241,23.13793103
23.13793103,30.74137931
30.74137931,34.24137931
34.24137931,44.84482759
44.84482759,38.76724138
38.76724138,32.43965517
32.43965517,27.86206897
27.86206897,18.25
18.25,13.72413793
13.72413793,11.45689655
11.45689655,14.40517241
14.40517241,8.482758621
8.482758621,3.837068966
1.303448276,2.6
2.6,4.682758621
4.682758621,6.056896552
6.056896552,14.88793103
14.88793103,43.56034483
43.56034483,51.12068966
51.12068966,60.5862069
60.5862069,64.87068966
64.87068966,73.18965517
73.18965517,58.37068966
58.37068966,71.81034483
71.81034483,38.28448276
38.28448276,77.93103448
77.93103448,67.52586207
67.52586207,67.43965517
67.43965517,49.56034483
49.56034483,34.03448276
34.03448276,26.4137931
26.4137931,20.75
20.75,19.40517241
19.40517241,5.604310345
5.604310345,9.525862069
9.525862069,12.6637931
12.6637931,6.697413793
6.697413793,6.122413793
6.122413793,11.09482759
11.09482759,7.568965517
1.788793103,3.673275862
3.673275862,13.07758621
13.07758621,30.56896552
30.56896552,40.65517241
40.65517241,27.1637931
27.1637931,35.21551724
35.21551724,30.59482759
30.59482759,68.43103448
68.43103448,58.70689655
58.70689655,53.68965517
53.68965517,30.77586207
30.77586207,60.71551724
60.71551724,10.32758621
10.32758621,20.54310345
20.54310345,25.39655172
25.39655172,15.75
15.75,24.19827586
24.19827586,19.75
19.75,40.75
40.75,29.80172414
29.80172414,27.36206897
27.36206897,23.26724138
23.26724138,16.94827586
16.94827586,9.982758621
9.982758621,6.534482759
1.312068966,7.232758621
7.232758621,14.17241379
14.17241379,10.42241379
10.42241379,18.85344828
18.85344828,27.86206897
27.86206897,24.30172414
24.30172414,30.5
30.5,40.32758621
40.32758621,64.3362069
64.3362069,68.65517241
68.65517241,71.98275862
71.98275862,76.20689655
76.20689655,80.94827586
80.94827586,56.40517241
56.40517241,23.42241379
23.42241379,16.3362069
16.3362069,19.31034483
19.31034483,21.4137931
21.4137931,30.68965517
30.68965517,41.93103448
41.93103448,40.51724138
40.51724138,23.22413793
23.22413793,31.90517241
31.90517241,13.17241379
13.17241379,10.24137931
10.24137931,4.106034483
0.977586207,3.109482759
3.109482759,5.696551724
5.696551724,11.86206897
11.86206897,16.12068966
16.12068966,15.63793103
15.63793103,20.18965517
20.18965517,28.19827586
28.19827586,23.98275862
23.98275862,21.98275862
21.98275862,12.97413793
12.97413793,25.95689655
25.95689655,37.87068966
37.87068966,31.00862069
31.00862069,63.96551724
63.96551724,49.95689655
49.95689655,59.45689655
59.45689655,43.5
43.5,65.70689655
65.70689655,17.87068966
17.87068966,24.78448276
24.78448276,12.10344828
12.10344828,7.25862069
7.25862069,9.267241379
9.267241379,7.137931034
7.137931034,4.624137931
4.624137931,4.526724138
1.131896552,2.981034483
2.981034483,11.40517241
11.40517241,16.60344828
16.60344828,7.982758621
7.982758621,9.543103448
9.543103448,18.81034483
18.81034483,36.98275862
36.98275862,42.54310345
42.54310345,40.35344828
40.35344828,36.86206897
36.86206897,33.62068966
33.62068966,45.39655172
45.39655172,42.54310345
42.54310345,61.97413793
61.97413793,56.05172414
56.05172414,46.22413793
46.22413793,40.43965517
40.43965517,46.10344828
46.10344828,44.68965517
44.68965517,39.20689655
39.20689655,50.68103448
50.68103448,46.31034483
46.31034483,34.24137931
34.24137931,22.43103448
22.43103448,19.56896552
19.56896552,11.37931034
11.37931034,2.406034483
2.251724138,4.581034483
4.581034483,6.267241379
6.267241379,9.74137931
9.74137931,19.12068966
19.12068966,20.88793103
20.88793103,28.12068966
28.12068966,11.57758621
11.57758621,4.45862069
4.45862069,6.731034483
6.731034483,9.370689655
9.370689655,18.43103448
18.43103448,16.97413793
16.97413793,22.62068966
22.62068966,42.38793103
42.38793103,61.45689655
61.45689655,22.92241379
22.92241379,69.31034483
69.31034483,48.43965517
48.43965517,16.68103448
16.68103448,6.521551724
6.521551724,6.636206897
6.636206897,8.586206897
8.586206897,9.034482759
1.943965517,4.962068966
4.962068966,10.84482759
10.84482759,16.78448276
16.78448276,23.45689655
23.45689655,34.49137931
34.49137931,35.69827586
35.69827586,43.70689655
43.70689655,54.60344828
54.60344828,52.12931034
52.12931034,28.45689655
28.45689655,64.76724138
64.76724138,55.25862069
55.25862069,67.23275862
67.23275862,71.37931034
71.37931034,56.6637931
56.6637931,56.1637931
56.1637931,58.9137931
58.9137931,61.62068966
61.62068966,66.88793103
66.88793103,49.61206897
49.61206897,22.75862069
22.75862069,28.96551724
28.96551724,25.04310345
25.04310345,33.09482759
33.09482759,11.5862069
11.5862069,12.47413793
12.47413793,5.678448276
5.678448276,2.561206897
1.929310345,5.770689655
5.770689655,11.45689655
11.45689655,15.4137931
15.4137931,21.59482759
21.59482759,28.76724138
28.76724138,33.89655172
33.89655172,49.96551724
49.96551724,44.4137931
44.4137931,43.76724138
43.76724138,28.45689655
28.45689655,32.32758621
32.32758621,37.22413793
37.22413793,65.06896552
65.06896552,58.27586207
58.27586207,36.19827586
36.19827586,26.62068966
26.62068966,3.624137931
3.624137931,21.55172414
21.55172414,30.61206897
30.61206897,47.03448276
47.03448276,36.72413793
36.72413793,13.68965517
13.68965517,7.137931034
7.137931034,5.929310345
5.929310345,8.724137931
8.724137931,5.834482759
5.834482759,2.43362069
1.189655172,3.093103448
3.093103448,9.965517241
9.965517241,11.49137931
11.49137931,15.50862069
15.50862069,13.87068966
13.87068966,11.92241379
11.92241379,6.580172414
6.580172414,7.931034483
7.931034483,11.6637931
11.6637931,19.46551724
19.46551724,29.71551724
29.71551724,49.29310345
49.29310345,42.70689655
42.70689655,31.32758621
31.32758621,43.81896552
43.81896552,33.15517241
33.15517241,32.76724138
32.76724138,66.32758621
66.32758621,67.65517241
67.65517241,36.8362069
36.8362069,55.39655172
55.39655172,47.26724138
47.26724138,21.73275862
21.73275862,18.06896552
18.06896552,11.92241379
11.92241379,9.060344828
9.060344828,9.405172414
9.405172414,2.870689655
1.605172414,5.313793103
5.313793103,7.077586207
7.077586207,16.92241379
16.92241379,26.18103448
26.18103448,33.94827586
33.94827586,41.69827586
41.69827586,48.8362069
48.8362069,60.12931034
60.12931034,61.36206897
61.36206897,43.48275862
43.48275862,39.42241379
39.42241379,67.94827586
67.94827586,66.93965517
66.93965517,70.94827586
70.94827586,81.46551724
81.46551724,72.15517241
72.15517241,72.75862069
72.75862069,61.75862069
61.75862069,52.32758621
52.32758621,28.17241379
28.17241379,24.12931034
24.12931034,18.30172414
18.30172414,18.86206897
18.86206897,10.45689655
10.45689655,23.96551724
23.96551724,16.06034483
16.06034483,11.70689655
11.70689655,7.353448276
7.353448276,2.865517241
1.770689655,4.057758621
4.057758621,5.782758621
5.782758621,15.59482759
15.59482759,27.39655172
27.39655172,27.81896552
27.81896552,36.84482759
36.84482759,46.25862069
46.25862069,42.74137931
42.74137931,64.56034483
64.56034483,65.74137931
65.74137931,74.65517241
74.65517241,76.46551724
76.46551724,44.8362069
44.8362069,82.24137931
82.24137931,50.67241379
50.67241379,81.55172414
81.55172414,47.35344828
47.35344828,41.72413793
41.72413793,39.62931034
39.62931034,23.20689655
23.20689655,15.65517241
15.65517241,24.73275862
24.73275862,29.44827586
29.44827586,22.17241379
22.17241379,12.90517241
12.90517241,4.500862069
4.500862069,2.98362069
2.98362069,2.551724138
0.519741379,2.382758621
2.382758621,4.618965517
4.618965517,5.38362069
5.38362069,10.12068966
10.12068966,13.35344828
13.35344828,16.18965517
16.18965517,12.36206897
12.36206897,24.81896552
24.81896552,15.63793103
15.63793103,12.75862069
12.75862069,15.10344828
15.10344828,11.06034483
11.06034483,14.63793103
14.63793103,20.52586207
20.52586207,28.15517241
28.15517241,61.89655172
61.89655172,58.06896552
58.06896552,30.48275862
30.48275862,25.03448276
25.03448276,28.68103448
28.68103448,27.95689655
27.95689655,20.31896552
20.31896552,8.344827586
8.344827586,11.37931034
11.37931034,4.864655172
2.156034483,7.172413793
7.172413793,14.24137931
14.24137931,22.53448276
22.53448276,32.06896552
32.06896552,39.56896552
39.56896552,46.29310345
46.29310345,54.03448276
54.03448276,59.51724138
59.51724138,61.89655172
61.89655172,62.17241379
62.17241379,58.14655172
58.14655172,61.76724138
61.76724138,67.1637931
67.1637931,75.86206897
75.86206897,76.55172414
76.55172414,72.06896552
72.06896552,51.1637931
51.1637931,49.88793103
49.88793103,51.13793103
51.13793103,50.05172414
50.05172414,42.5
42.5,32.89655172
32.89655172,27.29310345
27.29310345,18.05172414
18.05172414,13
13,8.525862069
8.525862069,5.576724138
5.576724138,3.204310345
1.709482759,2.989655172
2.989655172,4.479310345
4.479310345,4.064655172
4.064655172,4.643103448
4.643103448,6.048275862
6.048275862,4.410344828
4.410344828,4.769827586
4.769827586,5.096551724
5.096551724,7.956896552
7.956896552,8.612068966
8.612068966,9.017241379
9.017241379,11.62068966
11.62068966,12.43103448
12.43103448,13.31034483
13.31034483,8.913793103
8.913793103,9.568965517
9.568965517,8.974137931
8.974137931,12.85344828
12.85344828,10.24137931
10.24137931,9.775862069
9.775862069,7.50862069
7.50862069,7
7,3.912068966
3.912068966,3.567241379
1.825,6.743103448
6.743103448,5.189655172
5.189655172,10.25862069
10.25862069,21.63793103
21.63793103,32.44827586
32.44827586,45.18103448
45.18103448,54.4137931
54.4137931,41.53448276
41.53448276,24.38793103
24.38793103,25.84482759
25.84482759,34.85344828
34.85344828,34.4137931
34.4137931,18.93103448
18.93103448,33.25
33.25,68.5
68.5,27.45689655
27.45689655,6.590517241
6.590517241,5.968965517
5.968965517,6.043965517
6.043965517,11.15517241
11.15517241,6.1
6.1,4.025862069
4.025862069,4.467241379
4.467241379,12.59482759
12.59482759,8.275862069
8.275862069,7.094827586
7.094827586,4.169827586
4.169827586,3.065517241
2.134482759,5.446551724
5.446551724,9.551724138
9.551724138,13.90517241
13.90517241,14.71551724
14.71551724,14
14,17.0862069
17.0862069,18.25
18.25,30.31034483
30.31034483,49.05172414
49.05172414,67.93965517
67.93965517,47.10344828
47.10344828,50.73275862
50.73275862,49.0862069
49.0862069,51.90517241
51.90517241,70.60344828
70.60344828,64.12068966
64.12068966,61.68103448
61.68103448,56.43103448
56.43103448,55.61206897
55.61206897,44.56896552
44.56896552,43.35344828
43.35344828,38.57758621
38.57758621,29.61206897
29.61206897,25.90517241
25.90517241,11.26724138
11.26724138,9.887931034
9.887931034,4.284482759
1.067241379,3.415517241
3.415517241,7.232758621
7.232758621,10.04310345
10.04310345,15.55172414
15.55172414,22.51724138
22.51724138,27.5862069
27.5862069,32.40517241
32.40517241,35.81034483
35.81034483,40.5
40.5,62.12931034
62.12931034,72.32758621
72.32758621,75.86206897
75.86206897,71.98275862
71.98275862,61.46551724
61.46551724,45.43103448
45.43103448,34.45689655
34.45689655,34.25
34.25,28.90517241
28.90517241,26.05172414
26.05172414,22.09482759
22.09482759,7.043103448
7.043103448,9.827586207
9.827586207,9.948275862
9.948275862,7.120689655
7.120689655,5.162068966
5.162068966,3.364655172
0.906896552,2.806034483
2.806034483,7.043103448
7.043103448,16.14655172
16.14655172,26.37931034
26.37931034,36.97413793
36.97413793,26.11206897
26.11206897,35.79310345
35.79310345,40.27586207
40.27586207,44.62068966
44.62068966,25.5862069
25.5862069,29.55172414
29.55172414,25.38793103
25.38793103,14.36206897
14.36206897,10.37931034
10.37931034,14.96551724
